Number of nodes,Number of Edges,Average Degree,Density,Cut-Ratio,Avg. internal density,Coverage,Performance,Modularity,Execution Time,Num of Clusters
5,5,2.0,0.5,0.16666666666666666,1.0,0.8,0.9,0.22,0.0002798000000012735,2
10,22,4.4,0.4888888888888889,0,0.4888888888888889,1.0,0.4888888888888889,0.0,0.00044880000000091513,1
15,45,6.0,0.42857142857142855,0.24074074074074073,0.6972222222222222,0.7111111111111111,0.6952380952380952,0.20222222222222216,0.0009062000000028547,2
20,93,9.3,0.48947368421052634,0,0.48947368421052634,1.0,0.48947368421052634,0.0,0.0009629999999987149,1
25,141,11.28,0.47,0,0.47,1.0,0.47,0.0,0.0015459999999904994,1
30,204,13.6,0.4689655172413793,0,0.4689655172413793,1.0,0.4689655172413793,0.0,0.0019800999999972646,1
35,266,15.2,0.4470588235294118,0.176,0.6816666666666666,0.8345864661654135,0.719327731092437,0.16261518457798624,0.0034885999999971773,2
40,357,17.85,0.4576923076923077,0.1536050156739812,0.6936856247201075,0.8627450980392157,0.7410256410256411,0.15880469834992814,0.0026795000000134905,2
45,442,19.644444444444446,0.44646464646464645,0,0.44646464646464645,1.0,0.44646464646464645,0.0,0.006605999999990786,1
50,526,21.04,0.4293877551020408,0,0.4293877551020408,1.0,0.4293877551020408,0.0,0.006763000000006514,1
55,620,22.545454545454547,0.4175084175084175,0,0.4175084175084175,1.0,0.4175084175084175,0.0,0.0029880999999960522,1
60,735,24.5,0.4152542372881356,0,0.4152542372881356,1.0,0.4152542372881356,0.0,0.00874229999999443,1
65,860,26.46153846153846,0.41346153846153844,0.14109848484848486,0.6952895894428153,0.8267441860465117,0.7778846153846154,0.3266894267171445,0.003743999999997527,2
70,1035,29.571428571428573,0.42857142857142855,0,0.42857142857142855,1.0,0.42857142857142855,0.0,0.00726749999999754,1
75,1179,31.44,0.42486486486486486,0.17824074074074073,0.6949596896405408,0.8040712468193384,0.7254054054054054,0.24992032609110088,0.005111499999998159,2
80,1371,34.275,0.43386075949367087,0.18734335839598998,0.6860939428333523,0.7819110138584975,0.7496835443037975,0.2793562706921162,0.0053058999999962,2
85,1590,37.411764705882355,0.44537815126050423,0,0.44537815126050423,1.0,0.44537815126050423,0.0,0.006025699999995027,1
90,1808,40.17777777777778,0.45143570536828964,0,0.45143570536828964,1.0,0.45143570536828964,0.0,0.045276000000001204,1
95,2008,42.27368421052632,0.4497200447928332,0,0.4497200447928332,1.0,0.4497200447928332,0.0,0.03652740000001131,1
100,2198,43.96,0.444040404040404,0,0.444040404040404,1.0,0.444040404040404,0.0,0.05101630000000057,1
105,2442,46.51428571428571,0.4472527472527473,0,0.4472527472527473,1.0,0.4472527472527473,1.1102230246251565e-16,0.013903999999996586,1
110,2719,49.43636363636364,0.4535446205170976,0,0.4535446205170976,1.0,0.4535446205170976,0.0,0.04825680000000432,1
115,3038,52.834782608695654,0.4634630053394355,0,0.4634630053394355,1.0,0.4634630053394355,0.0,0.033019899999999325,1
120,3334,55.56666666666667,0.4669467787114846,0,0.4669467787114846,1.0,0.4669467787114846,0.0,0.04615969999998981,1
125,3636,58.176,0.46916129032258064,0,0.46916129032258064,1.0,0.46916129032258064,0.0,0.0121190999999925,1
130,3965,61.0,0.4728682170542636,0,0.4728682170542636,1.0,0.4728682170542636,0.0,0.016402900000002774,1
135,4235,62.74074074074074,0.46821448313985625,0,0.46821448313985625,1.0,0.46821448313985625,0.0,0.027386500000005753,1
140,4505,64.35714285714286,0.4630010277492292,0,0.4630010277492292,1.0,0.4630010277492292,0.0,0.04732669999999928,1
145,4929,67.98620689655172,0.4721264367816092,0,0.4721264367816092,1.0,0.4721264367816092,0.0,0.033056899999991174,1
150,5280,70.4,0.47248322147651006,0,0.47248322147651006,1.0,0.47248322147651006,0.0,0.016878800000000638,1
155,5680,73.29032258064517,0.47591118558860496,0,0.47591118558860496,1.0,0.47591118558860496,0.0,0.016356000000001814,1
160,5968,74.6,0.4691823899371069,0,0.4691823899371069,1.0,0.4691823899371069,0.0,0.015266900000000305,1
165,6387,77.41818181818182,0.4720620842572062,0,0.4720620842572062,1.0,0.4720620842572062,0.0,0.04328879999999913,1
170,6819,80.2235294117647,0.4746954403063,0,0.4746954403063,1.0,0.4746954403063,0.0,0.021565000000009604,1
175,7263,83.00571428571429,0.47704433497536947,0,0.47704433497536947,1.0,0.47704433497536947,0.0,0.0229518000000013,1
180,7659,85.1,0.47541899441340785,0,0.47541899441340785,1.0,0.47541899441340785,0.0,0.023794399999999882,1
185,8142,88.02162162162162,0.4783783783783784,0,0.4783783783783784,1.0,0.4783783783783784,0.0,0.039528200000006564,1
190,8589,90.41052631578947,0.4783625730994152,0,0.4783625730994152,1.0,0.4783625730994152,0.0,0.03346619999999234,1
195,8988,92.18461538461538,0.47517842981760505,0,0.47517842981760505,1.0,0.47517842981760505,0.0,0.04645570000000987,1
200,9536,95.36,0.47919597989949747,0,0.47919597989949747,1.0,0.47919597989949747,0.0,0.03851559999999665,1
205,9948,97.05365853658536,0.4757532281205165,0,0.4757532281205165,1.0,0.4757532281205165,0.0,0.03448329999999089,1
210,10393,98.98095238095237,0.47359307359307357,0,0.47359307359307357,1.0,0.47359307359307357,0.0,0.08512980000000425,1
215,10916,101.54418604651163,0.47450554227341885,0,0.47450554227341885,1.0,0.47450554227341885,0.0,0.04613000000000511,1
220,11502,104.56363636363636,0.47745952677459524,0,0.47745952677459524,1.0,0.47745952677459524,0.0,0.05044879999999807,1
225,12063,107.22666666666667,0.47869047619047617,0,0.47869047619047617,1.0,0.47869047619047617,0.0,0.03581119999999771,1
230,12573,109.33043478260869,0.477425479400038,0,0.477425479400038,1.0,0.477425479400038,0.0,0.03692339999999206,1
235,13215,112.46808510638297,0.48063284233497,0,0.48063284233497,1.0,0.48063284233497,0.0,0.03588829999999632,1
240,13979,116.49166666666666,0.48741283124128315,0,0.48741283124128315,1.0,0.48741283124128315,0.0,0.04664110000000221,1
245,14529,118.60408163265306,0.4860823017731683,0,0.4860823017731683,1.0,0.4860823017731683,0.0,0.03735439999999812,1
250,15135,121.08,0.48626506024096383,0,0.48626506024096383,1.0,0.48626506024096383,0.0,0.024076800000003118,1
